link_src,link_track,pdt_dis_nm,name,sc_id,stock_name,sc_sector_id,sc_sector,forum_topics_url,Mkt Cap (Rs. Cr.),Previous Close,Face Value,TTM EPS,TTM PE,Book Value Per Share,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),NP After MI And SOA / Share (Rs.),PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),NP After MI And SOA Margin (%),Return on Networth/Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Interest Coverage Ratios (%),Interest Coverage Ratios (Post Tax) (%),Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield,Operating Revenue Per Share,ROCE (%),CASA (%),Net Profit After MI And SOA Margin (%),Operating Profit Margin (%),Return On Assets (%),Return On Equity/Networth (%),Net Interest Margin (%),Cost To Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),Enterprise Value (Rs.Cr),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Earnings Yield (X),Key Financial Ratios of(in Rs. Cr.),Key Financial Ratios of Container Corporation of India(in Rs. Cr.),Key Financial Ratios of Pritish Nandy Communications(in Rs. Cr.)
https://www.moneycontrol.com/india/stockpricequote/construction-real-estate/ravinderheights/RH03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=RH03&type=stock,"Ravinder Heights&nbsp;<span>INE09E501017, RVHL, 543251</span>",Ravinder Heights,RH03,Ravinder Heights,RE,Retail & Real Estate,https://mmb.moneycontrol.com/forum-topics/stocks/ravinder-heights-511597.html,335,53.96,1.00,-0.43,--,39.64,-0.41,-0.41,-0.06,39.30,39.30,0.09,-0.15,-0.50,-0.54,-0.41,-0.41,-162.40,-538.41,-580.43,-442.82,-442.82,-1.05,-1.25,-0.88,0.00,0.00,5.57,1.49,0.00,0.00,0.00,0.00,0.00,-3.86,-3.86,265.20,462.83,-284.98,484.94,0.00,1.15,485.12,-0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/construction-residentialcommercial-complexes/keystonerealtors/KR05,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=KR06&type=stock,"Keystone Realtors&nbsp;<span>INE263M01029, RUSTOMJEE, 543669</span>",Keystone Realtors,KR06,Keystone Realtors,RE,Retail & Real Estate,https://mmb.moneycontrol.com/forum-topics/stocks/keystone-real-512084.html,"7,584",595.50,10.00,12.73,47.22,212.30,13.85,13.71,16.85,219.95,219.95,159.02,26.39,25.34,21.26,15.79,13.64,16.59,15.93,13.36,9.93,8.58,6.20,9.65,2.58,0.33,0.32,1.69,0.53,0.53,0.00,0.00,0.00,0.00,6.46,6.46,"6,788.02",3.39,20.41,3.35,0.00,2.42,3.35,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sjknsdkbvksdjbvsdkb/PS21,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=PS21&type=stock,"SJKNSDKBVKSDJBVSDKB&nbsp;<span>INE454F12432, ABFCED, 0</span>",SJKNSDKBVKSDJBVSDKB,PS21,SJKNSDKBVKSDJBVSDKB,,,https://mmb.moneycontrol.com/forum-topics/stocks/s--s-power-511505.html,0,13.75,0.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/trading/revathiequipmentindia/REI06,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=REI05&type=stock,"Revathi Equipment India&nbsp;<span>INE0DAB01012, RVTH, 544246</span>",Revathi Equipment India,REI05,Revathi Equipment India,,,https://mmb.moneycontrol.com/forum-topics/stocks/revathi-equipment-india-531651.html,321,"1,057.50",10.00,41.74,25.06,411.90,65.79,65.79,71.04,411.50,411.50,581.53,128.44,123.13,90.36,65.73,65.73,22.08,21.17,15.53,11.30,11.30,15.97,29.43,8.46,0.29,0.75,1.79,1.17,2.44,0.00,0.00,0.00,0.00,3.92,3.92,323.19,1.81,8.20,1.63,0.00,2.31,1.63,0.07,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavengineering/SE19,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SE19&type=stock,"Sadbhav Engineering&nbsp;<span>INE226H01026, SADBHAV, 532710</span>",Sadbhav Engineering,SE19,Sadbhav Engineering,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/sadbhav-engg-246331.html,219,12.18,1.00,-8.26,--,-8.34,-11.04,-11.04,-2.25,-14.06,-14.06,60.41,29.90,22.50,-5.38,-9.66,-11.04,49.50,37.24,-8.91,-15.98,-18.28,0.00,67.21,-2.83,-15.66,0.15,0.88,0.88,0.77,0.00,0.00,0.00,0.00,1.12,1.12,"3,932.33",3.79,7.66,0.18,0.00,-0.77,0.18,-1.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/dyespigments/sadhananitrochem/SN,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SN&type=stock,"Sadhana Nitrochem&nbsp;<span>INE888C01040, SADHNANIQ, 506642</span>",Sadhana Nitrochem,SN,Sadhana Nitrochem,CH,Chemicals,https://mmb.moneycontrol.com/forum-topics/stocks/sadhana-nitro-147495.html,305,9.45,1.00,0.15,61.73,8.39,0.23,0.23,0.69,8.52,8.52,5.03,1.34,0.88,0.35,0.23,0.23,26.69,17.52,6.95,4.56,4.56,2.69,6.61,1.18,0.84,0.28,1.39,0.71,0.68,0.00,0.00,0.00,0.00,2.53,2.53,783.27,4.73,17.72,3.36,0.00,1.98,3.36,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sabeventsgovernancenowmedia/SAB02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SAB03&type=stock,"SAB Events & Governance Now Media&nbsp;<span>INE860T01019, SABEVENTS, 540081</span>",SAB Events & Governance Now Media,SAB03,SAB Events & Governance Now Media,ME,Media & Entertainment,https://mmb.moneycontrol.com/forum-topics/stocks/sab-events-510337.html,7,6.61,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-composite-mills/rubymills/RM04,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=RM04&type=stock,"Ruby Mills&nbsp;<span>INE301D01026, RUBYMILLS, 503169</span>",Ruby Mills,RM04,Ruby Mills,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/ruby-mills-244977.html,755,228.01,5.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/paper/ruchirapapers/RP25,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=RP25&type=stock,"Ruchira Papers&nbsp;<span>INE803H01014, RUCHIRA, 532785</span>",Ruchira Papers,RP25,Ruchira Papers,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/ruchira-papers-246650.html,438,146.57,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sriadhikaribrotherstelevision/SAB,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SAB&type=stock,"Sri Adhikari Brothers Television&nbsp;<span>INE416A01044, SABTNL, 530943</span>",Sri Adhikari Brothers Television,SAB,Sri Adhikari Brothers Television,ME,Media & Entertainment,https://mmb.moneycontrol.com/forum-topics/stocks/sri-adhikari-6063.html,"2,232",887.15,10.00,-9.57,--,4.48,-8.82,-8.82,-8.77,-4.35,-4.35,2.41,0.26,0.20,-8.83,-8.82,-8.82,10.79,8.36,-366.82,-366.73,-366.61,0.00,-5.58,-40.47,0.00,0.09,0.49,0.49,0.00,0.00,0.00,0.00,0.00,10.37,10.37,"1,516.93",248.47,"2,300.82",253.02,0.00,-139.86,253.03,-0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/sadbhavinfrastructureprojects/SIP,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SIP&type=stock,"Sadbhav Infrastructure Projects&nbsp;<span>INE764L01010, SADBHIN, 539346</span>",Sadbhav Infrastructure Projects,SIP,Sadbhav Infrastructure Projects,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/sadbhav-infra-509999.html,137,3.88,10.00,-1.20,--,-15.68,-2.13,-2.13,2.37,-15.48,-15.48,19.99,13.89,10.55,-0.29,-0.97,-2.13,69.50,52.79,-1.45,-4.86,-10.65,0.00,434.42,-1.43,-5.88,0.13,0.83,0.83,0.00,0.00,0.00,0.00,0.00,1.46,1.46,"3,286.72",4.67,6.72,0.21,0.00,-0.27,0.21,-0.50,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/cement-mini/sagarcements/SC27,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SC27&type=stock,"Sagar Cements&nbsp;<span>INE229C01021, SAGCEM, 502090</span>",Sagar Cements,SC27,Sagar Cements,CC,Cement & Construction,https://mmb.moneycontrol.com/forum-topics/stocks/sagar-cement-69550.html,"3,287",254.80,2.00,-13.78,--,131.81,-16.58,-16.58,1.08,131.81,131.81,172.73,12.43,-5.22,-21.69,-16.58,-16.05,7.19,-3.02,-12.55,-9.59,-9.29,-12.17,-2.29,-5.02,0.83,0.53,0.58,0.35,1.46,-4.36,43.65,104.36,56.35,0.86,0.86,"3,682.52",1.63,22.66,1.04,104.36,1.36,1.04,-0.09,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sagility/SIL27,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SIL25&type=stock,"Sagility&nbsp;<span>INE0W2G01015, SAGILITY, 544282</span>",Sagility,SIL25,Sagility,Mi,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/sagility-531864.html,"20,336",43.53,10.00,1.42,30.59,16.70,1.17,1.17,2.15,17.81,17.81,11.90,2.89,1.90,1.62,1.15,1.15,24.31,15.93,13.64,9.67,9.67,6.46,8.90,4.87,0.10,0.51,1.67,1.67,0.00,0.00,0.00,0.00,0.00,10.65,10.65,"20,580.04",3.69,15.20,3.61,0.00,2.41,3.61,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/sahyadriindustries/SI86,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SI84&type=stock,"Sahyadri Industries&nbsp;<span>INE280H01015, SAHYADRI, 532841</span>",Sahyadri Industries,SI84,Sahyadri Industries,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/sahyadri-ind-246759.html,295,259.75,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/steel-large/steelauthorityindia/SAI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SAI&type=stock,"Steel Authority of India&nbsp;<span>INE114A01011, SAIL, 500113</span>",Steel Authority of India,SAI,Steel Authority of India,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/sail-1022.html,"55,746",134.92,10.00,7.35,18.36,139.42,5.74,5.74,18.24,142.61,142.61,248.10,27.89,14.21,6.69,4.56,5.74,11.24,5.72,2.69,1.83,2.31,4.02,6.50,1.73,0.51,0.74,1.01,0.28,2.88,17.41,5.14,82.59,94.86,4.12,4.12,"76,283.37",0.74,6.62,0.46,82.58,0.81,0.46,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/metals-non-ferrous/sagardeepalloys/SA05,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SA15&type=stock,"Sagardeep Alloys&nbsp;<span>INE976T01013, SAGARDEEP, 0</span>",Sagardeep Alloys,SA15,Sagardeep Alloys,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/sagardeep-alloy-510258.html,52,28.56,10.00,1.19,25.51,17.24,1.17,1.17,1.57,18.26,18.26,76.08,2.71,2.31,1.57,1.17,1.17,3.55,3.03,2.06,1.53,1.53,6.41,12.04,4.80,0.19,3.06,2.50,2.21,29.45,0.00,0.00,0.00,0.00,3.64,3.64,54.53,0.42,11.86,0.38,0.00,1.57,0.38,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sailifesciences/SLS03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SLS02&type=stock,"Sai Life Sciences&nbsp;<span>INE570L01029, SAILIFE, 544306</span>",Sai Life Sciences,SLS02,Sai Life Sciences,,,https://mmb.moneycontrol.com/forum-topics/stocks/sai-life-sciences-531865.html,"18,520",887.15,1.00,11.63,75.89,46.11,8.83,8.61,14.81,102.12,102.12,81.31,21.23,14.58,10.93,8.16,8.16,26.10,17.93,13.43,10.03,10.03,7.99,12.51,5.38,0.06,0.62,2.05,1.89,16.43,0.00,0.00,0.00,0.00,5.81,5.81,"15,547.68",9.18,35.14,9.37,0.00,7.46,9.37,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/householdpersonal-products/safariindustriesindia/SII01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SII01&type=stock,"Safari Industries (India)&nbsp;<span>INE429E01023, SAFARI, 523025</span>",Safari Industries (India),SII01,Safari Industries (India),MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/safari-ind-121535.html,"10,627","2,183.20",2.00,30.45,71.39,182.40,29.24,29.16,41.28,194.99,194.99,362.29,51.83,39.76,37.95,29.20,29.20,14.30,10.97,10.47,8.06,8.06,14.97,18.63,10.82,0.02,1.44,3.15,1.88,5.70,10.25,7.25,89.75,92.75,28.67,28.67,"9,464.50",5.34,37.34,5.46,89.74,10.14,5.46,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/sakarhealthcare/SH15,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SH15&type=stock,"Sakar Healthcare&nbsp;<span>INE732S01012, SAKAR, 0</span>",Sakar Healthcare,SH15,Sakar Healthcare,,,https://mmb.moneycontrol.com/forum-topics/stocks/sakar-healthcare-510351.html,806,366.80,10.00,8.88,40.82,119.16,7.97,7.95,17.49,130.06,130.06,80.90,23.23,13.72,9.81,7.97,7.97,28.71,16.95,12.12,9.85,9.85,6.13,8.55,4.21,0.26,0.44,1.40,0.71,4.98,0.00,0.00,0.00,0.00,5.98,5.98,539.37,3.04,10.58,2.62,0.00,1.63,2.62,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/it-servicesconsulting/sahanasystems/SS13,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SS57&type=stock,"Sahana Systems&nbsp;<span>INE0LEX01011, SAHANA, 0</span>",Sahana Systems,SS57,Sahana Systems,,,https://mmb.moneycontrol.com/forum-topics/stocks/sahana-systems-512253.html,944,"1,073.60",10.00,44.62,24.09,120.08,46.72,46.72,45.80,199.21,199.21,189.49,66.41,64.97,63.23,44.36,44.36,35.04,34.28,33.37,23.41,23.41,22.26,30.35,15.80,0.07,0.97,3.06,2.95,0.00,0.00,0.00,0.00,0.00,38.16,38.16,"1,059.65",6.33,18.06,6.36,0.00,6.05,6.36,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/salsteel/SAL03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SAL03&type=stock,"SAL Steel&nbsp;<span>INE658G01014, SALSTEEL, 532604</span>",SAL Steel,SAL03,SAL Steel,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/sal-steel-186020.html,248,27.93,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software/saksoft/S12,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=S12&type=stock,"Saksoft&nbsp;<span>INE667G01023, SAKSOFT, 590051</span>",Saksoft,S12,Saksoft,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/saksoft-245070.html,"2,643",198.20,1.00,8.72,22.87,42.78,8.21,8.21,9.55,48.70,48.70,69.46,12.83,11.84,11.17,8.56,8.56,18.46,17.03,16.07,12.32,12.32,17.57,20.75,10.95,0.09,0.99,1.68,1.68,0.00,8.38,7.51,91.62,92.49,19.20,19.20,"1,725.00",1.95,10.58,2.12,91.61,3.02,2.12,0.06,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/engineering/salasartechnoengineering/STE02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=STE02&type=stock,"Salasar Techno Engineering&nbsp;<span>INE170V01027, SALASAR, 540642</span>",Salasar Techno Engineering,STE02,Salasar Techno Engineering,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/salasar-techno-engineering-510538.html,"1,542",8.98,1.00,0.14,63.79,4.07,0.11,0.11,0.22,4.55,4.55,8.38,0.69,0.58,0.23,0.11,0.11,8.27,6.93,2.73,1.32,1.31,2.43,12.08,1.10,0.40,1.01,1.42,1.04,3.46,0.00,0.00,0.00,0.00,2.31,2.31,"1,688.19",1.17,14.09,0.98,0.00,1.81,0.98,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/sugar/sakthisugars/SS,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SS&type=stock,"Sakthi Sugars&nbsp;<span>INE623A01011, SAKHTISUG, 507315</span>",Sakthi Sugars,SS,Sakthi Sugars,FB,Food & Beverages,https://mmb.moneycontrol.com/forum-topics/stocks/sakthi-sugars-41741.html,258,21.22,10.00,0.00,--,21.74,-14.90,-14.90,-10.46,21.74,21.74,44.50,-2.27,-6.71,-21.22,-14.90,-14.90,-5.09,-15.08,-47.69,-33.48,-33.48,-68.54,-10.18,-9.52,2.21,28.44,0.42,0.31,4.87,0.00,0.00,0.00,0.00,-0.53,-0.53,746.39,1.41,-27.70,0.36,0.00,0.74,0.36,-0.92,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/salonacotspin/SC48,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SC48&type=stock,"Salona Cotspin&nbsp;<span>INE498E01010, SALONA, 590056</span>",Salona Cotspin,SC48,Salona Cotspin,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/salona-cotspin-246529.html,132,250.50,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/trading/sakumaexports/SAKUM53271,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SE18&type=stock,"Sakuma Exports&nbsp;<span>INE190H01024, SAKUMA, 532713</span>",Sakuma Exports,SE18,Sakuma Exports,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/sakuma-exports-510907.html,390,2.47,1.00,0.07,35.57,4.45,0.09,0.09,0.11,4.51,4.51,14.60,0.17,0.15,0.13,0.09,0.09,1.15,1.05,0.90,0.64,0.64,2.09,3.39,1.62,0.15,2.88,4.23,3.50,0.00,0.00,0.00,0.00,0.00,7.39,7.39,451.33,0.20,17.11,0.16,0.00,0.53,0.16,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/sampannutpadanindia/SEP03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SEP02&type=stock,"Sampann Utpadan India&nbsp;<span>INE735M01018, SAMPANN, 534598</span>",Sampann Utpadan India,SEP02,Sampann Utpadan India,UL,Utilities,https://mmb.moneycontrol.com/forum-topics/stocks/sampann-utpadan-509495.html,148,27.50,10.00,1.51,20.03,3.55,0.98,0.98,2.39,4.44,4.44,22.81,0.98,-0.42,1.32,0.98,0.98,4.30,-1.86,5.80,4.29,4.29,22.04,-1.68,3.25,5.32,0.80,1.73,1.26,9.55,0.00,0.00,0.00,0.00,3.94,3.94,208.84,2.25,52.39,1.22,0.00,6.29,1.22,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/electric-equipment/salzerelectronics/SE01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SE01&type=stock,"Salzer Electronics&nbsp;<span>INE457F01013, SALZERELEC, 517059</span>",Salzer Electronics,SE01,Salzer Electronics,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/salzer-electro-140016.html,"1,386",772.45,10.00,39.32,19.93,293.00,29.75,29.67,42.93,307.62,307.62,802.10,78.74,65.50,42.23,29.68,28.75,9.81,8.16,5.26,3.70,3.58,9.34,19.11,4.30,0.77,1.31,1.47,0.83,4.29,8.69,5.95,91.31,94.05,3.38,3.38,"2,319.58",1.64,16.66,1.34,91.30,3.50,1.34,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miningminerals/sandurmanganeseironores/SMI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SMI&type=stock,"Sandur Manganese and Iron Ores&nbsp;<span>INE149K01016, SANDUMA, 504918</span>",Sandur Manganese and Iron Ores,SMI,Sandur Manganese and Iron Ores,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/sandur-manganes-245098.html,"9,457",168.54,10.00,10.13,19.20,53.75,29.02,29.02,36.74,161.24,161.24,193.47,53.19,45.74,38.52,29.29,29.02,27.49,23.63,19.90,15.13,14.99,17.99,18.11,8.32,0.72,0.76,1.16,0.55,4.68,3.44,2.74,96.56,97.26,7.37,7.37,"8,980.81",2.86,10.42,2.27,96.55,2.73,2.27,0.07,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/finance-housing/sammaancapital/IHF01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=IHF01&type=stock,"Sammaan Capital&nbsp;<span>INE148I01020, SAMMAANCAP, 535789</span>",Sammaan Capital,IHF01,Sammaan Capital,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/indiabulls-hsg-509608.html,"13,687",169.58,2.00,-21.70,--,241.15,-26.70,-26.70,-21.20,268.25,268.25,106.00,30.72,29.70,-29.20,-22.22,-22.22,28.97,28.01,-27.54,-20.96,-20.96,-8.28,10.83,-2.57,1.96,0.12,1.42,1.42,0.00,0.00,0.00,0.00,0.00,0.52,0.52,"46,908.69",5.42,18.70,1.01,0.00,0.40,1.01,-0.21,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/sanghiindustries/SI04,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SI04&type=stock,"Sanghi Industries&nbsp;<span>INE999B01013, SANGHIIND, 526521</span>",Sanghi Industries,SI04,Sanghi Industries,CC,Cement & Construction,https://mmb.moneycontrol.com/forum-topics/stocks/sanghi-ind-245104.html,"1,685",64.40,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/hotel-resortrestaurants/samhihotels/SH17,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=SH17&type=stock,"Samhi Hotels&nbsp;<span>INE08U801020, SAMHI, 543984</span>",Samhi Hotels,SH17,Samhi Hotels,,,https://mmb.moneycontrol.com/forum-topics/stocks/samhi-hotels-514298.html,"4,454",201.22,1.00,4.45,45.25,48.13,3.88,3.84,9.15,51.63,51.63,51.08,19.24,13.96,2.74,3.87,3.87,37.67,27.33,5.36,7.56,7.56,7.48,9.30,2.33,1.86,0.32,0.59,0.58,275.91,0.00,0.00,0.00,0.00,1.86,1.86,"5,170.94",4.58,12.15,2.75,0.00,2.73,2.75,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles/sanathantextiles/STL10,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=STL09&type=stock,"Sanathan Textiles&nbsp;<span>INE0JPD01013, SANATHAN, 544314</span>",Sanathan Textiles,STL09,Sanathan Textiles,,,,"4,225",500.80,10.00,17.87,28.01,152.29,21.30,21.30,24.44,214.22,214.22,355.29,33.21,27.77,25.65,19.01,19.01,9.34,7.81,7.21,5.35,5.35,8.87,8.21,4.54,0.60,1.05,1.27,0.72,7.69,0.00,0.00,0.00,0.00,15.61,15.61,"3,998.85",1.33,14.27,1.02,0.00,1.69,1.02,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sancotrans/ST02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=ST02&type=stock,"Sanco Trans&nbsp;<span>INE391G01012, 523116</span>",Sanco Trans,ST02,Sanco Trans,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/sanco-trans-245092.html,0,0.00,0.00,0.00,--,--,46.80,46.80,63.70,577.53,577.53,659.99,65.34,48.44,63.28,46.80,46.80,9.89,7.33,9.58,7.09,7.09,8.10,7.65,6.06,0.12,0.85,1.35,1.35,0.00,3.20,2.35,96.80,97.65,6.16,6.16,126.73,1.07,10.78,1.01,96.79,1.15,1.01,0.07,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/printingstationery/sambhaavmedia/SM16,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=PEI01&type=stock,"Sambhaav Media&nbsp;<span>INE699B01027, SAMBHAAV, 511630</span>",Sambhaav Media,PEI01,Sambhaav Media,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/sambhaav-media-245082.html,123,6.27,1.00,0.02,322.50,4.35,-0.02,-0.02,0.29,4.38,4.38,2.19,0.37,0.08,0.03,0.00,0.00,17.05,3.84,1.33,-0.14,-0.14,-0.07,1.74,-0.05,0.07,0.41,3.58,3.53,117.75,0.00,0.00,0.00,0.00,6.78,6.78,109.09,2.61,15.27,2.42,0.00,1.21,2.42,0.00,,,,,,,,,,,,,,,,,,,,,,
